Virus name,Accession ID,Pango lineage,Country,State,Date,surveillance,Variant,epiweek
hCoV-19/USA/FL-BPHL-10321/2021|EPI_ISL_5541961|2021-07-12,EPI_ISL_5541961,B.1.621,USA,Florida,2021-07-12,background_sequences,Mu,81
hCoV-19/USA/FL-BPHL-10329/2021|EPI_ISL_5541965|2021-07-12,EPI_ISL_5541965,B.1.621.1,USA,Florida,2021-07-12,background_sequences,Mu,81
hCoV-19/USA/AZ-TG1083714/2021|EPI_ISL_6402290|2021-07-22,EPI_ISL_6402290,B.1.621,USA,Arizona,2021-07-22,background_sequences,Mu,82
hCoV-19/USA/AK-PHL10563/2021|EPI_ISL_3356654|2021-07-21,EPI_ISL_3356654,B.1.621,USA,Alaska,2021-07-21,background_sequences,Mu,82
hCoV-19/USA/AK-PHL10593/2021|EPI_ISL_3356655|2021-07-21,EPI_ISL_3356655,B.1.621,USA,Alaska,2021-07-21,background_sequences,Mu,82
hCoV-19/USA/AZ-TG1083567/2021|EPI_ISL_6402371|2021-07-22,EPI_ISL_6402371,B.1.621,USA,Arizona,2021-07-22,background_sequences,Mu,82
hCoV-19/USA/CA-CDPH-3000122934/2021|EPI_ISL_8396164|2021-07-20,EPI_ISL_8396164,B.1.621,USA,California,2021-07-20,background_sequences,Mu,82
hCoV-19/USA/WA-CDC-UW21073021831/2021|EPI_ISL_3369490|2021-07-30,EPI_ISL_3369490,B.1.621,USA,Washington,2021-07-30,background_sequences,Mu,83
hCoV-19/USA/WA-CDC-UW21073143074/2021|EPI_ISL_3369493|2021-07-31,EPI_ISL_3369493,B.1.621,USA,Washington,2021-07-31,background_sequences,Mu,83
hCoV-19/USA/HI-BL114/2021|EPI_ISL_10239059|2021-07-28,EPI_ISL_10239059,B.1.621,USA,Hawaii,2021-07-28,background_sequences,Mu,83
hCoV-19/USA/WA-CDC-UW21073022644/2021|EPI_ISL_3369492|2021-07-30,EPI_ISL_3369492,B.1.621,USA,Washington,2021-07-30,background_sequences,Mu,83
hCoV-19/USA/AZ-TG1084097/2021|EPI_ISL_9261013|2021-07-27,EPI_ISL_9261013,B.1.621,USA,Arizona,2021-07-27,background_sequences,Mu,83
hCoV-19/USA/CA-CDPH-3000139687/2021|EPI_ISL_4958741|2021-08-04,EPI_ISL_4958741,B.1.621,USA,California,2021-08-04,background_sequences,Mu,84
hCoV-19/USA/CA-CDPH-3000139249/2021|EPI_ISL_4945958|2021-08-03,EPI_ISL_4945958,BB.2,USA,California,2021-08-03,background_sequences,Mu,84
hCoV-19/USA/CA-CDPH-3000140067/2021|EPI_ISL_4958739|2021-08-04,EPI_ISL_4958739,BB.2,USA,California,2021-08-04,background_sequences,Mu,84
hCoV-19/USA/CA-CDPH-3000136357/2021|EPI_ISL_4958740|2021-08-02,EPI_ISL_4958740,BB.2,USA,California,2021-08-02,background_sequences,Mu,84
hCoV-19/USA/CA-CDPH-3000138835/2021|EPI_ISL_4945957|2021-08-03,EPI_ISL_4945957,B.1.621.1,USA,California,2021-08-03,background_sequences,Mu,84
hCoV-19/USA/PA-0350/2021|EPI_ISL_10658083|2021-08-13,EPI_ISL_10658083,B.1.621,USA,Pennsylvania,2021-08-13,background_sequences,Mu,85
hCoV-19/USA/PA-0344/2021|EPI_ISL_10658077|2021-08-13,EPI_ISL_10658077,B.1.621,USA,Pennsylvania,2021-08-13,background_sequences,Mu,85
hCoV-19/USA/FL-CDC-STM-000720618/2021|EPI_ISL_6476190|2021-08-08,EPI_ISL_6476190,B.1.621.1,USA,Florida,2021-08-08,background_sequences,Mu,85
hCoV-19/USA/FL-BPHL-15914/2021|EPI_ISL_6859033|2021-08-12,EPI_ISL_6859033,B.1.621.1,USA,Florida,2021-08-12,background_sequences,Mu,85
hCoV-19/USA/FL-BPHL-15643/2021|EPI_ISL_6859037|2021-08-09,EPI_ISL_6859037,B.1.621.1,USA,Florida,2021-08-09,background_sequences,Mu,85
hCoV-19/USA/MD-IGS-012123300151A/2021|EPI_ISL_5014421|2021-08-21,EPI_ISL_5014421,B.1.621,USA,Maryland,2021-08-21,background_sequences,Mu,86
hCoV-19/USA/FL-CDC-STM-000722266/2021|EPI_ISL_6476869|2021-08-17,EPI_ISL_6476869,B.1.621,USA,Florida,2021-08-17,background_sequences,Mu,86
hCoV-19/USA/NV-CDC-STM-000722854/2021|EPI_ISL_6475733|2021-08-18,EPI_ISL_6475733,B.1.621,USA,Nevada,2021-08-18,background_sequences,Mu,86
hCoV-19/USA/AZ-TG1083649/2021|EPI_ISL_6402524|2021-08-16,EPI_ISL_6402524,B.1.621,USA,Arizona,2021-08-16,background_sequences,Mu,86
hCoV-19/USA/FL-BPHL-15940/2021|EPI_ISL_6859034|2021-08-16,EPI_ISL_6859034,B.1.621,USA,Florida,2021-08-16,background_sequences,Mu,86
hCoV-19/USA/HI-BL323/2021|EPI_ISL_10654850|2021-08-24,EPI_ISL_10654850,B.1.621.1,USA,Hawaii,2021-08-24,background_sequences,Mu,87
hCoV-19/USA/NY-P20G11-S87/2021|EPI_ISL_5153141|2021-08-25,EPI_ISL_5153141,B.1.621,USA,New York,2021-08-25,background_sequences,Mu,87
hCoV-19/USA/MA-MASPHL-05556/2021|EPI_ISL_5199359|2021-08-24,EPI_ISL_5199359,B.1.621.1,USA,Massachusetts,2021-08-24,background_sequences,Mu,87
hCoV-19/USA/NY-MSHSPSP-PV38840/2021|EPI_ISL_6493637|2021-08-22,EPI_ISL_6493637,B.1.621.1,USA,New York,2021-08-22,background_sequences,Mu,87
hCoV-19/USA/OR-OHSU-12906/2021|EPI_ISL_5032693|2021-08-25,EPI_ISL_5032693,B.1.621.1,USA,Oregon,2021-08-25,background_sequences,Mu,87
hCoV-19/USA/NY-MSHSPSP-PV38983/2021|EPI_ISL_6493772|2021-08-30,EPI_ISL_6493772,B.1.621,USA,New York,2021-08-30,background_sequences,Mu,88
hCoV-19/USA/un-JAX-11536342/2021|EPI_ISL_4209374|2021-09-03,EPI_ISL_4209374,B.1.621,USA,NA,2021-09-03,background_sequences,Mu,88
hCoV-19/USA/CA-CDC-FG-114410/2021|EPI_ISL_5232587|2021-09-04,EPI_ISL_5232587,B.1.621,USA,California,2021-09-04,background_sequences,Mu,88
hCoV-19/USA/IL-CDC-ASC210101157/2021|EPI_ISL_5234258|2021-09-02,EPI_ISL_5234258,B.1.621,USA,Illinois,2021-09-02,background_sequences,Mu,88
hCoV-19/USA/NY-Wadsworth-21085934-01/2021|EPI_ISL_8017766|2021-09-03,EPI_ISL_8017766,B.1.621,USA,New York,2021-09-03,background_sequences,Mu,88
hCoV-19/USA/IA-CDC-ASC210085490/2021|EPI_ISL_4983288|2021-09-11,EPI_ISL_4983288,B.1.621,USA,Iowa,2021-09-11,background_sequences,Mu,89
hCoV-19/USA/TN-CDC-ASC210139060/2021|EPI_ISL_4988085|2021-09-08,EPI_ISL_4988085,B.1.621,USA,Tennessee,2021-09-08,background_sequences,Mu,89
hCoV-19/USA/IL-CDC-ASC210134297/2021|EPI_ISL_4978701|2021-09-07,EPI_ISL_4978701,B.1.621,USA,Illinois,2021-09-07,background_sequences,Mu,89
hCoV-19/USA/TN-CDC-ASC210138923/2021|EPI_ISL_4989986|2021-09-09,EPI_ISL_4989986,B.1.621,USA,Tennessee,2021-09-09,background_sequences,Mu,89
hCoV-19/USA/TN-CDC-ASC210079763/2021|EPI_ISL_4980504|2021-09-11,EPI_ISL_4980504,B.1.621,USA,Tennessee,2021-09-11,background_sequences,Mu,89
hCoV-19/USA/TN-CDC-ASC210281175/2021|EPI_ISL_4984914|2021-09-16,EPI_ISL_4984914,B.1.621,USA,Tennessee,2021-09-16,background_sequences,Mu,90
hCoV-19/USA/AR-CDC-ASC210281173/2021|EPI_ISL_4985094|2021-09-16,EPI_ISL_4985094,B.1.621,USA,Arkansas,2021-09-16,background_sequences,Mu,90
hCoV-19/USA/HI-TAMC_668/2021|EPI_ISL_4967473|2021-09-17,EPI_ISL_4967473,B.1.621,USA,Hawaii,2021-09-17,background_sequences,Mu,90
hCoV-19/USA/HI-TAMC_669/2021|EPI_ISL_4967474|2021-09-17,EPI_ISL_4967474,B.1.621,USA,Hawaii,2021-09-17,background_sequences,Mu,90
hCoV-19/USA/HI-TAMC_660/2021|EPI_ISL_4967467|2021-09-15,EPI_ISL_4967467,B.1.621,USA,Hawaii,2021-09-15,background_sequences,Mu,90
hCoV-19/USA/MA-CDCBI-CRSP_YT2PH47YF5H6RSLD/2021|EPI_ISL_4972146|2021-09-23,EPI_ISL_4972146,B.1.621.1,USA,Massachusetts,2021-09-23,background_sequences,Mu,91
hCoV-19/USA/NY-NYCPHL-006836/2021|EPI_ISL_4945176|2021-09-21,EPI_ISL_4945176,B.1.621.1,USA,New York,2021-09-21,background_sequences,Mu,91
hCoV-19/USA/NY-NYCPHL-006704/2021|EPI_ISL_4945175|2021-09-20,EPI_ISL_4945175,B.1.621,USA,New York,2021-09-20,background_sequences,Mu,91
hCoV-19/USA/TX-HHD-2110069868/2021|EPI_ISL_5152719|2021-09-21,EPI_ISL_5152719,B.1.621,USA,Texas,2021-09-21,background_sequences,Mu,91
hCoV-19/USA/NY-PRL-2021_0930_03E10/2021|EPI_ISL_5017838|2021-09-24,EPI_ISL_5017838,B.1.621,USA,New York,2021-09-24,background_sequences,Mu,91
hCoV-19/USA/WI-MHDL-2021110167/2021|EPI_ISL_6584360|2021-09-29,EPI_ISL_6584360,B.1.621.2,USA,Wisconsin,2021-09-29,background_sequences,Mu,92
hCoV-19/USA/WI-CDC-FG-138900/2021|EPI_ISL_5236092|2021-09-26,EPI_ISL_5236092,B.1.621.2,USA,Wisconsin,2021-09-26,background_sequences,Mu,92
hCoV-19/USA/WI-CDC-FG-141994/2021|EPI_ISL_5091633|2021-09-30,EPI_ISL_5091633,B.1.621.2,USA,Wisconsin,2021-09-30,background_sequences,Mu,92
hCoV-19/USA/CA-CDPH-2000053157/2021|EPI_ISL_11135914|2021-09-27,EPI_ISL_11135914,B.1.621.1,USA,California,2021-09-27,background_sequences,Mu,92
hCoV-19/USA/WA-CDC-LC0308719/2021|EPI_ISL_5170470|2021-09-26,EPI_ISL_5170470,B.1.621,USA,Washington,2021-09-26,background_sequences,Mu,92
hCoV-19/USA/CO-CDC-ASC210355993/2021|EPI_ISL_6164570|2021-10-09,EPI_ISL_6164570,B.1.621,USA,Colorado,2021-10-09,background_sequences,Mu,93
hCoV-19/USA/WV-CDC-LC0325583/2021|EPI_ISL_5573377|2021-10-05,EPI_ISL_5573377,B.1.621,USA,West Virginia,2021-10-05,background_sequences,Mu,93
hCoV-19/USA/FL-CDC-STM-000740606/2021|EPI_ISL_5522122|2021-10-06,EPI_ISL_5522122,B.1.621,USA,Florida,2021-10-06,background_sequences,Mu,93
hCoV-19/USA/WY-UNM-WY651/2021|EPI_ISL_10058825|2021-10-06,EPI_ISL_10058825,B.1.621,USA,Wyoming,2021-10-06,background_sequences,Mu,93
hCoV-19/USA/WI-CDC-ASC210308461/2021|EPI_ISL_6649094|2021-10-04,EPI_ISL_6649094,B.1.621.2,USA,Wisconsin,2021-10-04,background_sequences,Mu,93
hCoV-19/USA/FL-CDC-STM-000742214/2021|EPI_ISL_5659018|2021-10-10,EPI_ISL_5659018,B.1.621,USA,Florida,2021-10-10,background_sequences,Mu,94
hCoV-19/England/LOND-1350BDD/2021|EPI_ISL_2355434|2021-05-23,EPI_ISL_2355434,B.1.621,United Kingdom,England,2021-05-23,background_sequences,Mu,74
hCoV-19/England/MILK-15D931E/2021|EPI_ISL_2392230|2021-05-28,EPI_ISL_2392230,B.1.621,United Kingdom,England,2021-05-28,background_sequences,Mu,74
hCoV-19/England/LOND-135276E/2021|EPI_ISL_2517670|2021-06-07,EPI_ISL_2517670,B.1.621.1,United Kingdom,England,2021-06-07,background_sequences,Mu,76
hCoV-19/Scotland/QEUH-1725CCB/2021|EPI_ISL_2682959|2021-06-16,EPI_ISL_2682959,B.1.621,United Kingdom,Scotland,2021-06-16,background_sequences,Mu,77
hCoV-19/England/MILK-16F9ECB/2021|EPI_ISL_2651559|2021-06-15,EPI_ISL_2651559,B.1.621.1,United Kingdom,England,2021-06-15,background_sequences,Mu,77
hCoV-19/England/PHEP-003732/2021|EPI_ISL_3292999|2021-06-15,EPI_ISL_3292999,B.1.621.1,United Kingdom,England,2021-06-15,background_sequences,Mu,77
hCoV-19/England/MILK-17986E3/2021|EPI_ISL_2729283|2021-06-23,EPI_ISL_2729283,BB.2,United Kingdom,England,2021-06-23,background_sequences,Mu,78
hCoV-19/England/PHEC-Q303Q398/2021|EPI_ISL_3291244|2021-06-24,EPI_ISL_3291244,B.1.621,United Kingdom,England,2021-06-24,background_sequences,Mu,78
hCoV-19/England/PHEC-Q303Q4FF/2021|EPI_ISL_3291275|2021-06-26,EPI_ISL_3291275,B.1.621.1,United Kingdom,England,2021-06-26,background_sequences,Mu,78
hCoV-19/Northern Ireland/PHEC-L308LC5C/2021|EPI_ISL_2818170|2021-06-23,EPI_ISL_2818170,B.1.621,United Kingdom,Northern Ireland,2021-06-23,background_sequences,Mu,78
hCoV-19/England/PHEC-L30ALE18/2021|EPI_ISL_2818299|2021-06-26,EPI_ISL_2818299,B.1.621,United Kingdom,England,2021-06-26,background_sequences,Mu,78
hCoV-19/Wales/PHWC-PYM3Q5/2021|EPI_ISL_2905966|2021-06-30,EPI_ISL_2905966,B.1.621,United Kingdom,Wales,2021-06-30,background_sequences,Mu,79
hCoV-19/England/PHEC-M303M0FB/2021|EPI_ISL_2904293|2021-06-30,EPI_ISL_2904293,B.1.621,United Kingdom,England,2021-06-30,background_sequences,Mu,79
hCoV-19/England/PLYM-1826AED/2021|EPI_ISL_2849837|2021-07-01,EPI_ISL_2849837,B.1.621,United Kingdom,England,2021-07-01,background_sequences,Mu,79
hCoV-19/England/PHEC-U30AU8DE/2021|EPI_ISL_3777185|2021-06-28,EPI_ISL_3777185,B.1.621,United Kingdom,England,2021-06-28,background_sequences,Mu,79
hCoV-19/England/BRBR-185796E/2021|EPI_ISL_2999927|2021-07-02,EPI_ISL_2999927,B.1.621,United Kingdom,England,2021-07-02,background_sequences,Mu,79
hCoV-19/England/GSTT-210712LSBC70/2021|EPI_ISL_2993634|2021-07-09,EPI_ISL_2993634,B.1.621,United Kingdom,London,2021-07-09,background_sequences,Mu,80
hCoV-19/England/MILK-1874549/2021|EPI_ISL_2911018|2021-07-04,EPI_ISL_2911018,B.1.621,United Kingdom,England,2021-07-04,background_sequences,Mu,80
hCoV-19/England/MILK-18942E2/2021|EPI_ISL_2935884|2021-07-05,EPI_ISL_2935884,B.1.621,United Kingdom,England,2021-07-05,background_sequences,Mu,80
hCoV-19/Northern Ireland/PHEC-M30AM59B/2021|EPI_ISL_3004234|2021-07-06,EPI_ISL_3004234,B.1.621,United Kingdom,Northern Ireland,2021-07-06,background_sequences,Mu,80
hCoV-19/England/BRBR-18A738F/2021|EPI_ISL_2935321|2021-07-06,EPI_ISL_2935321,B.1.621,United Kingdom,England,2021-07-06,background_sequences,Mu,80
hCoV-19/England/BRBR-194C0FD/2021|EPI_ISL_3042076|2021-07-14,EPI_ISL_3042076,B.1.621,United Kingdom,England,2021-07-14,background_sequences,Mu,81
hCoV-19/England/MILK-195021E/2021|EPI_ISL_3042294|2021-07-15,EPI_ISL_3042294,B.1.621,United Kingdom,England,2021-07-15,background_sequences,Mu,81
hCoV-19/England/BRBR-194CEB7/2021|EPI_ISL_3043350|2021-07-14,EPI_ISL_3043350,B.1.621,United Kingdom,England,2021-07-14,background_sequences,Mu,81
hCoV-19/England/GSTT-210716LSBC01/2021|EPI_ISL_2993635|2021-07-13,EPI_ISL_2993635,B.1.621,United Kingdom,London,2021-07-13,background_sequences,Mu,81
hCoV-19/England/BRBR-18F6E17/2021|EPI_ISL_2996100|2021-07-11,EPI_ISL_2996100,B.1.621,United Kingdom,England,2021-07-11,background_sequences,Mu,81
hCoV-19/England/MILK-19BD929/2021|EPI_ISL_3095213|2021-07-21,EPI_ISL_3095213,B.1.621,United Kingdom,England,2021-07-21,background_sequences,Mu,82
hCoV-19/England/PHEP-009080/2021|EPI_ISL_3574614|2021-07-24,EPI_ISL_3574614,B.1.621,United Kingdom,England,2021-07-24,background_sequences,Mu,82
hCoV-19/England/MILK-19C244E/2021|EPI_ISL_3095666|2021-07-21,EPI_ISL_3095666,B.1.621,United Kingdom,England,2021-07-21,background_sequences,Mu,82
hCoV-19/England/PHEC-N30BN688/2021|EPI_ISL_3081128|2021-07-21,EPI_ISL_3081128,B.1.621,United Kingdom,England,2021-07-21,background_sequences,Mu,82
hCoV-19/England/MILK-19E7768/2021|EPI_ISL_3171897|2021-07-23,EPI_ISL_3171897,B.1.621,United Kingdom,England,2021-07-23,background_sequences,Mu,82
hCoV-19/England/PHEC-P307PD0F/2021|EPI_ISL_3179619|2021-07-30,EPI_ISL_3179619,B.1.621,United Kingdom,England,2021-07-30,background_sequences,Mu,83
hCoV-19/England/BRBR-1A1B14E/2021|EPI_ISL_3225218|2021-07-25,EPI_ISL_3225218,B.1.621,United Kingdom,England,2021-07-25,background_sequences,Mu,83
hCoV-19/England/PHEC-P307P31C/2021|EPI_ISL_3179560|2021-07-26,EPI_ISL_3179560,B.1.621,United Kingdom,England,2021-07-26,background_sequences,Mu,83
hCoV-19/England/PHEC-S308S436/2021|EPI_ISL_3574474|2021-07-27,EPI_ISL_3574474,B.1.621,United Kingdom,England,2021-07-27,background_sequences,Mu,83
hCoV-19/England/PHEC-Q303Q91E/2021|EPI_ISL_3291363|2021-07-30,EPI_ISL_3291363,B.1.621,United Kingdom,England,2021-07-30,background_sequences,Mu,83
hCoV-19/England/PHEC-Q308QB6E/2021|EPI_ISL_3292337|2021-08-05,EPI_ISL_3292337,B.1.621.1,United Kingdom,England,2021-08-05,background_sequences,Mu,84
hCoV-19/England/PHEC-Q308QA43/2021|EPI_ISL_3292319|2021-08-05,EPI_ISL_3292319,B.1.621.1,United Kingdom,England,2021-08-05,background_sequences,Mu,84
hCoV-19/England/NEWC-1ADD4D6/2021|EPI_ISL_3978876|2021-08-03,EPI_ISL_3978876,B.1.621,United Kingdom,England,2021-08-03,background_sequences,Mu,84
hCoV-19/England/PHEC-R304R6F8/2021|EPI_ISL_3292509|2021-08-06,EPI_ISL_3292509,B.1.621,United Kingdom,England,2021-08-06,background_sequences,Mu,84
hCoV-19/England/NORW-30FDB0B/2021|EPI_ISL_8044419|2021-08-04,EPI_ISL_8044419,B.1.621,United Kingdom,England,2021-08-04,background_sequences,Mu,84
hCoV-19/England/PHEC-R306RF55/2021|EPI_ISL_3573331|2021-08-08,EPI_ISL_3573331,B.1.621.1,United Kingdom,England,2021-08-08,background_sequences,Mu,85
hCoV-19/England/PHEC-R30ARCD2/2021|EPI_ISL_3573990|2021-08-09,EPI_ISL_3573990,B.1.621,United Kingdom,England,2021-08-09,background_sequences,Mu,85
hCoV-19/Scotland/QEUH-1BA3933/2021|EPI_ISL_3583516|2021-08-14,EPI_ISL_3583516,B.1.621,United Kingdom,Scotland,2021-08-14,background_sequences,Mu,85
hCoV-19/England/PHEC-R30ARF60/2021|EPI_ISL_3574030|2021-08-10,EPI_ISL_3574030,B.1.621.1,United Kingdom,England,2021-08-10,background_sequences,Mu,85
hCoV-19/England/PHEC-R30ARF7F/2021|EPI_ISL_3574031|2021-08-10,EPI_ISL_3574031,B.1.621.1,United Kingdom,England,2021-08-10,background_sequences,Mu,85
hCoV-19/England/PHEC-T308T25A/2021|EPI_ISL_3775827|2021-08-19,EPI_ISL_3775827,B.1.621,United Kingdom,England,2021-08-19,background_sequences,Mu,86
hCoV-19/England/PHEC-S304SCBA/2021|EPI_ISL_3574292|2021-08-16,EPI_ISL_3574292,B.1.621,United Kingdom,England,2021-08-16,background_sequences,Mu,86
hCoV-19/Chile/TA-154174/2021|EPI_ISL_5010705|2021-09-13,EPI_ISL_5010705,B.1.621,Chile,Tarapaca,2021-09-13,Community,Mu,90
hCoV-19/Chile/TA-154176/2021|EPI_ISL_5010706|2021-09-14,EPI_ISL_5010706,B.1.621,Chile,Tarapaca,2021-09-14,Community,Mu,90
hCoV-19/Chile/TA-154178/2021|EPI_ISL_5010708|2021-09-15,EPI_ISL_5010708,B.1.621,Chile,Tarapaca,2021-09-15,Community,Mu,90
hCoV-19/Chile/NB-154183/2021|EPI_ISL_5010712|2021-09-17,EPI_ISL_5010712,B.1.621,Chile,Nuble,2021-09-17,Community,Mu,90
hCoV-19/Chile/TA-154207/2021|EPI_ISL_5010718|2021-09-15,EPI_ISL_5010718,B.1.621,Chile,Tarapaca,2021-09-15,Community,Mu,90
hCoV-19/Chile/BI-153036/2021|EPI_ISL_5010741|2021-09-14,EPI_ISL_5010741,B.1.621,Chile,Biobio,2021-09-14,Community,Mu,90
hCoV-19/Chile/RM-153038/2021|EPI_ISL_5010742|2021-09-15,EPI_ISL_5010742,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-15,Community,Mu,90
hCoV-19/Chile/RM-153508/2021|EPI_ISL_5010775|2021-09-15,EPI_ISL_5010775,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-15,Community,Mu,90
hCoV-19/Chile/BI-153774/2021|EPI_ISL_5010801|2021-09-17,EPI_ISL_5010801,B.1.621,Chile,Biobio,2021-09-17,Community,Mu,90
hCoV-19/Chile/BI-155301/2021|EPI_ISL_5010817|2021-09-20,EPI_ISL_5010817,B.1.621,Chile,Biobio,2021-09-20,Community,Mu,91
hCoV-19/Chile/BI-155302/2021|EPI_ISL_5010818|2021-09-21,EPI_ISL_5010818,B.1.621,Chile,Biobio,2021-09-21,Community,Mu,91
hCoV-19/Chile/BI-155303/2021|EPI_ISL_5010819|2021-09-20,EPI_ISL_5010819,B.1.621,Chile,Biobio,2021-09-20,Community,Mu,91
hCoV-19/Chile/BI-155308/2021|EPI_ISL_5010822|2021-09-20,EPI_ISL_5010822,B.1.621,Chile,Biobio,2021-09-20,Community,Mu,91
hCoV-19/Chile/BI-155318/2021|EPI_ISL_5010824|2021-09-20,EPI_ISL_5010824,B.1.621,Chile,Biobio,2021-09-20,Community,Mu,91
hCoV-19/Chile/RM-151622/2021|EPI_ISL_5011027|2021-09-13,EPI_ISL_5011027,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-13,Community,Mu,90
hCoV-19/Chile/RM-151950/2021|EPI_ISL_5011033|2021-09-14,EPI_ISL_5011033,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-14,Community,Mu,90
hCoV-19/Chile/RM-153220/2021|EPI_ISL_5011068|2021-09-19,EPI_ISL_5011068,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-19,Community,Mu,91
hCoV-19/Chile/TA-154957/2021|EPI_ISL_5011136|2021-09-18,EPI_ISL_5011136,B.1.621,Chile,Tarapaca,2021-09-18,Community,Mu,90
hCoV-19/Chile/AT-154865/2021|EPI_ISL_5011416|2021-09-13,EPI_ISL_5011416,B.1.621.2,Chile,Atacama,2021-09-13,Community,Mu,90
hCoV-19/Chile/AT-154866/2021|EPI_ISL_5011422|2021-09-13,EPI_ISL_5011422,B.1.621.2,Chile,Atacama,2021-09-13,Community,Mu,90
hCoV-19/Chile/AT-154867/2021|EPI_ISL_5011429|2021-09-14,EPI_ISL_5011429,B.1.621.2,Chile,Atacama,2021-09-14,Community,Mu,90
hCoV-19/Chile/AT-154868/2021|EPI_ISL_5011436|2021-09-13,EPI_ISL_5011436,B.1.621.2,Chile,Atacama,2021-09-13,Community,Mu,90
hCoV-19/Chile/AT-154870/2021|EPI_ISL_5011441|2021-09-14,EPI_ISL_5011441,B.1.621.2,Chile,Atacama,2021-09-14,Community,Mu,90
hCoV-19/Chile/AT-154875/2021|EPI_ISL_5011449|2021-09-15,EPI_ISL_5011449,B.1.621.2,Chile,Atacama,2021-09-15,Community,Mu,90
hCoV-19/Chile/AT-154879/2021|EPI_ISL_5011463|2021-09-15,EPI_ISL_5011463,B.1.621.2,Chile,Atacama,2021-09-15,Community,Mu,90
hCoV-19/Chile/RM-153685/2021|EPI_ISL_5010792|2021-09-19,EPI_ISL_5010792,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-19,Community,Mu,91
hCoV-19/Chile/AT-154863/2021|EPI_ISL_5011403|2021-09-19,EPI_ISL_5011403,B.1.621.2,Chile,Atacama,2021-09-19,Community,Mu,91
hCoV-19/Chile/RM-156378/2021|EPI_ISL_5011652|2021-09-21,EPI_ISL_5011652,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-21,Community,Mu,91
hCoV-19/Chile/RM-156379/2021|EPI_ISL_5011660|2021-09-21,EPI_ISL_5011660,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-21,Community,Mu,91
hCoV-19/Chile/RM-156380/2021|EPI_ISL_5011668|2021-09-22,EPI_ISL_5011668,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-22,Community,Mu,91
hCoV-19/Chile/RM-156357/2021|EPI_ISL_5011585|2021-09-22,EPI_ISL_5011585,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-22,Community,Mu,91
hCoV-19/Chile/RM-156464/2021|EPI_ISL_5011765|2021-09-23,EPI_ISL_5011765,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-23,Community,Mu,91
hCoV-19/Chile/VS-145774/2021|EPI_ISL_4632285|2021-08-30,EPI_ISL_4632285,B.1.621,Chile,Valparaiso,2021-08-30,Community,Mu,88
hCoV-19/Chile/AR-133272/2021|EPI_ISL_3537141|2021-07-28,EPI_ISL_3537141,B.1.621,Chile,Araucania,2021-07-28,Community,Mu,83
hCoV-19/Chile/AN-134062/2021|EPI_ISL_3537187|2021-08-02,EPI_ISL_3537187,B.1.621,Chile,Antofagasta,2021-08-02,Community,Mu,84
hCoV-19/Chile/RM-146127/2021|EPI_ISL_4632318|2021-08-31,EPI_ISL_4632318,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-31,Community,Mu,88
hCoV-19/Chile/AR-140651/2021|EPI_ISL_4632610|2021-08-17,EPI_ISL_4632610,B.1.621,Chile,Araucania,2021-08-17,Community,Mu,86
hCoV-19/Chile/AP-140599/2021|EPI_ISL_4632746|2021-08-16,EPI_ISL_4632746,B.1.621,Chile,Arica y Parinacota,2021-08-16,Community,Mu,86
hCoV-19/Chile/NB-147443/2021|EPI_ISL_4632818|2021-08-31,EPI_ISL_4632818,B.1.621,Chile,Nuble,2021-08-31,Community,Mu,88
hCoV-19/Chile/NB-147442/2021|EPI_ISL_4632852|2021-09-01,EPI_ISL_4632852,B.1.621,Chile,Nuble,2021-09-01,Community,Mu,88
hCoV-19/Chile/LI-147319/2021|EPI_ISL_4632860|2021-09-02,EPI_ISL_4632860,B.1.621,Chile,O Higgins,2021-09-02,Community,Mu,88
hCoV-19/Chile/RM-147302/2021|EPI_ISL_4632865|2021-09-02,EPI_ISL_4632865,B.1.621.2,Chile,Region Metropolitana de Santiago,2021-09-02,Community,Mu,88
hCoV-19/Chile/RM-133461/2021|EPI_ISL_4632866|2021-08-01,EPI_ISL_4632866,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-01,Airport,Mu,84
hCoV-19/Chile/NB-133108/2021|EPI_ISL_4632876|2021-07-30,EPI_ISL_4632876,B.1.621,Chile,Nuble,2021-07-30,Airport,Mu,83
hCoV-19/Chile/TA-143786/2021|EPI_ISL_4635473|2021-08-23,EPI_ISL_4635473,B.1.621,Chile,Tarapaca,2021-08-23,Community,Mu,87
hCoV-19/Chile/VS-143801/2021|EPI_ISL_4635482|2021-08-25,EPI_ISL_4635482,B.1.621,Chile,Valparaiso,2021-08-25,Community,Mu,87
hCoV-19/Chile/AN-143943/2021|EPI_ISL_4635498|2021-08-23,EPI_ISL_4635498,B.1.621,Chile,Antofagasta,2021-08-23,Community,Mu,87
